Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
10.157.65.154-10.157.65.13-53-50288-6,10.157.65.13,50288,10.157.65.154,53,6,31/03/2026 03:05:49 PM,135649,5,6,56.0,187.0,54.0,0.0,11.2,23.94159560263267,186.0,0.0,31.166666666666668,75.85358703889136,1791.3880677336363,81.09164092621398,13564.9,22669.256898324264,59335.0,0.0,129695.0,32423.75,58695.74632160324,120276.0,33.0,135404.0,27080.8,30410.537650623675,61027.0,0.0,0,0,0,0,100,144,36.85983678464272,44.23180414157127,0.0,186.0,20.25,54.43615943970932,2963.295454545454,0,1,0,0,0,0,0,0,1.0,22.09090909090909,11.2,31.166666666666668,0,0,0,0,0,0,5,56,6,187,-1,128,2,0,0,0,0,0,0,0,0,0,No Label
10.157.65.154-10.157.65.13-53-50574-6,10.157.65.13,50574,10.157.65.154,53,6,31/03/2026 03:05:49 PM,135971,5,6,56.0,199.0,54.0,0.0,11.2,23.94159560263267,198.0,0.0,33.16666666666667,80.75250254120095,1875.3999014495737,80.8996035919424,13597.1,23765.58965044489,71113.0,0.0,129859.0,32464.75,59054.88615615702,120868.0,131.0,135594.0,27118.8,31339.375922312174,71113.0,0.0,0,0,0,0,100,144,36.772547087246544,44.12705650469585,0.0,198.0,21.25,57.76618230575584,3336.931818181819,0,1,0,0,0,0,0,0,1.0,23.181818181818183,11.2,33.166666666666664,0,0,0,0,0,0,5,56,6,199,-1,128,2,0,0,0,0,0,0,0,0,0,No Label
10.157.65.154-10.157.65.13-53-54277-6,10.157.65.13,54277,10.157.65.154,53,6,31/03/2026 03:05:49 PM,136265,5,6,56.0,242.0,54.0,0.0,11.2,23.94159560263267,241.0,0.0,40.333333333333336,98.30700212429767,2186.9152019961107,80.72505779180274,13626.5,23759.65995945415,71113.0,0.0,130051.0,32512.75,59202.71752982853,121127.0,81.0,135760.0,27152.0,31311.1052663428,71113.0,0.0,0,0,0,0,100,144,36.693208087183066,44.031849704619674,0.0,241.0,24.833333333333332,69.80600825057101,4872.878787878788,0,1,0,0,0,0,0,0,1.0,27.09090909090909,11.2,40.333333333333336,0,0,0,0,0,0,5,56,6,242,-1,128,2,0,0,0,0,0,0,0,0,0,No Label
10.157.65.154-10.157.65.13-53-52613-6,10.157.65.13,52613,10.157.65.154,53,6,31/03/2026 03:05:52 PM,122252,5,7,46.0,191.0,44.0,0.0,9.2,19.473058311420935,190.0,0.0,27.28571428571429,71.75122364976151,1938.618591106894,98.1579033471845,11113.818181818182,19734.816278943068,58060.0,0.0,116688.0,29172.0,54064.583213042526,110152.0,15.0,121919.0,20319.833333333332,25619.649228017675,58060.0,0.0,0,0,0,0,100,164,40.89912639466021,57.25877695252429,0.0,190.0,18.23076923076923,53.00967497566497,2810.025641025641,0,1,0,0,0,0,0,0,1.0,19.75,9.2,27.285714285714285,0,0,0,0,0,0,5,46,7,191,-1,128,2,0,0,0,0,0,0,0,0,0,No Label
10.157.65.154-10.157.65.13-53-49757-6,10.157.65.13,49757,10.157.65.154,53,6,31/03/2026 03:05:52 PM,122513,5,6,46.0,203.0,44.0,0.0,9.2,19.473058311420935,202.0,0.0,33.833333333333336,82.38547606627436,2032.437373992964,89.78639001575343,12251.300000000001,21980.635553696906,63186.0,0.0,116835.0,29208.75,54068.92749922701,110189.0,16.0,122052.0,24410.4,29053.88440122938,63186.0,0.0,0,0,0,0,100,144,40.811995461706104,48.97439455404733,0.0,202.0,20.75,58.44830660895614,3416.2045454545455,0,1,0,0,0,0,0,0,1.0,22.636363636363637,9.2,33.833333333333336,0,0,0,0,0,0,5,46,6,203,-1,128,2,0,0,0,0,0,0,0,0,0,No Label
10.157.65.154-10.157.65.13-53-49218-6,10.157.65.13,49218,10.157.65.154,53,6,31/03/2026 03:05:52 PM,122839,5,6,46.0,241.0,44.0,0.0,9.2,19.473058311420935,240.0,0.0,40.16666666666667,97.89875722738603,2336.39153688975,89.54810768566986,12283.900000000001,21684.405679094725,60307.0,0.0,116995.0,29248.75,54039.62162077623,110177.0,28.0,122268.0,24453.6,28711.88419975255,60307.0,0.0,0,0,0,0,100,144,40.70368531166812,48.84442237400174,0.0,240.0,23.916666666666664,69.20123269177078,4788.810606060606,0,1,0,0,0,0,0,0,1.0,26.09090909090909,9.2,40.166666666666664,0,0,0,0,0,0,5,46,6,241,-1,128,2,0,0,0,0,0,0,0,0,0,No Label
140.82.113.21-10.157.65.13-443-59959-6,10.157.65.13,59959,140.82.113.21,443,6,31/03/2026 03:06:09 PM,952597,10,14,4732.0,6729.0,1300.0,0.0,473.20000000000005,596.0361286588815,1280.0,0.0,480.6428571428572,560.4655492250455,12031.320694900362,25.194284676521132,41417.26086956522,99922.18027646106,346237.0,0.0,610802.0,67866.88888888888,135778.58735589022,346293.0,0.0,952597.0,73276.69230769231,125991.94275718891,346775.0,0.0,0,0,0,0,212,316,10.497618615217137,14.696666061303993,0.0,1300.0,458.44000000000017,559.0229631538701,312506.6733333333,0,1,0,0,0,0,0,0,1.0,477.5416666666667,473.2,480.64285714285717,0,0,0,0,0,0,10,4732,14,6729,-1,76,5,0,0,0,0,0,0,0,0,0,No Label
140.82.113.21-10.157.65.13-443-59959-6,10.157.65.13,59959,140.82.113.21,443,6,31/03/2026 03:06:10 PM,860,2,1,24.0,0.0,24.0,0.0,12.0,16.97056274847714,0.0,0.0,0.0,0.0,27906.976744186046,3488.3720930232557,430.0,370.5239533417509,692.0,168.0,168.0,168.0,0.0,168.0,168.0,0,0,0,0,0,0,0,0,0,40,20,2325.5813953488373,1162.7906976744187,0.0,24.0,6.0,12.0,144.0,0,0,0,0,1,0,0,0,0.0,8.0,12.0,0.0,0,0,0,0,0,0,2,24,1,0,-1,252,1,0,0,0,0,0,0,0,0,0,No Label
10.157.65.13-104.18.32.47-59962-443-6,10.157.65.13,59962,104.18.32.47,443,6,31/03/2026 03:06:16 PM,5209753,9,10,2877.0,5040.0,1300.0,0.0,319.6666666666667,519.7605217790208,1280.0,0.0,503.99999999999994,568.2681292019347,1519.6497799415827,3.647005913716063,289430.72222222225,945723.6695100869,3949190.0,0.0,5163215.0,645401.875,1388127.912597131,3949190.0,0.0,1205780.0,133975.55555555556,345046.791376949,1051680.0,0.0,0,0,0,0,192,224,1.7275291170233982,1.9194767966926647,0.0,1300.0,395.84999999999997,532.7911879901919,283866.45,0,1,0,0,0,0,0,0,1.0,416.6842105263158,319.6666666666667,504.0,0,0,0,0,0,0,9,2877,10,5040,-1,17,3,0,0,0,0,0,0,0,0,0,No Label
10.157.65.13-20.37.198.118-59965-443-6,10.157.65.13,59965,20.37.198.118,443,6,31/03/2026 03:06:23 PM,1011051,5,9,1610.0,4654.0,660.0,0.0,322.0,304.941797725402,1280.0,0.0,517.1111111111111,599.1586693949367,6195.533163015516,13.846977056548088,77773.15384615384,117736.51807804166,325774.0,0.0,552912.0,138228.0,146138.34790134084,327277.0,718.0,1011051.0,126381.37500000001,142696.56085548154,326699.0,0.0,0,0,0,0,100,204,4.945348948767174,8.901628107780914,0.0,1280.0,417.59999999999997,503.7782675514525,253792.54285714283,0,1,0,0,0,0,0,0,1.0,447.42857142857144,322.0,517.1111111111111,0,0,0,0,0,0,5,1610,9,4654,-1,16385,3,0,0,0,0,0,0,0,0,0,No Label
10.157.65.13-20.37.198.118-59965-443-6,20.37.198.118,443,10.157.65.13,59965,6,31/03/2026 03:06:24 PM,1292,0,5,0.0,513.0,0,0,0,0,489.0,0.0,102.6,216.25401730372548,397058.82352941175,3869.969040247678,323.0,320.31338821015066,789.0,112.0,0,0,0,0,0,1292.0,323.0,320.31338821015066,789.0,112.0,0,1,0,0,0,112,0.0,3869.969040247678,0.0,489.0,167.0,249.59326914001508,62296.8,0,0,0,1,1,0,0,0,0.0,200.4,0.0,102.6,0,0,0,0,0,0,0,0,5,513,-1,253,0,0,0,0,0,0,0,0,0,0,No Label
10.157.65.13-20.50.201.203-59967-443-6,10.157.65.13,59967,20.50.201.203,443,6,31/03/2026 03:06:26 PM,722189,6,9,3004.0,5049.0,1300.0,0.0,500.6666666666667,491.27493999456834,1280.0,0.0,561.0,571.5402435524554,11150.820630056676,20.77018619779587,51584.92857142857,84251.09729891611,189319.0,0.0,379586.0,75917.2,103095.49928440136,190480.0,0.0,722189.0,90273.625,96750.30602821663,189702.0,0.0,0,0,0,0,120,204,8.308074479118348,12.462111718677521,0.0,1300.0,503.31250000000006,523.0256486699927,273555.82916666666,0,1,0,0,0,0,0,0,1.0,536.8666666666667,500.6666666666667,561.0,0,0,0,0,0,0,6,3004,9,5049,-1,16382,4,0,0,0,0,0,0,0,0,0,No Label
10.157.65.13-20.50.201.203-59967-443-6,10.157.65.13,59967,20.50.201.203,443,6,31/03/2026 03:06:27 PM,636,2,1,24.0,0.0,24.0,0.0,12.0,16.97056274847714,0.0,0.0,0.0,0.0,37735.84905660377,4716.981132075472,318.0,337.9970414071697,557.0,79.0,79.0,79.0,0.0,79.0,79.0,0,0,0,0,0,0,0,0,0,40,20,3144.654088050315,1572.3270440251574,0.0,24.0,6.0,12.0,144.0,0,0,0,0,1,0,0,0,0.0,8.0,12.0,0.0,0,0,0,0,0,0,2,24,1,0,-1,253,1,0,0,0,0,0,0,0,0,0,No Label
10.157.65.154-10.157.65.13-53-56675-6,10.157.65.13,56675,10.157.65.154,53,6,31/03/2026 03:06:30 PM,147885,5,6,31.0,220.0,29.0,0.0,6.2,12.774975538137051,219.0,0.0,36.66666666666667,89.32562155768449,1697.2647665415695,74.38212124285764,14788.5,26630.95214741256,77676.0,0.0,140399.0,35099.75,65163.75630862604,132734.0,47.0,147510.0,29502.0,34901.028208349395,77676.0,0.0,0,0,0,0,100,144,33.81005511038983,40.572066132467796,0.0,219.0,20.916666666666668,62.92630369702083,3959.7196969696975,0,1,0,0,0,0,0,0,1.0,22.818181818181817,6.2,36.666666666666664,0,0,0,0,0,0,5,31,6,220,-1,128,2,0,0,0,0,0,0,0,0,0,No Label
10.157.65.154-10.157.65.13-53-49670-6,10.157.65.13,49670,10.157.65.154,53,6,31/03/2026 03:06:30 PM,140706,5,6,31.0,225.0,29.0,0.0,6.2,12.774975538137051,224.0,0.0,37.50000000000001,91.36684300116755,1819.3964720765284,78.17719215953834,14070.6,24751.33853709285,70335.0,0.0,133523.0,33380.75,62069.727636881624,126356.0,29.0,140211.0,28042.2,32428.34999965308,70335.0,0.0,0,0,0,0,100,144,35.5350873452447,42.64210481429363,0.0,224.0,21.333333333333336,64.35742993531352,4141.878787878788,0,1,0,0,0,0,0,0,1.0,23.272727272727273,6.2,37.5,0,0,0,0,0,0,5,31,6,225,-1,128,2,0,0,0,0,0,0,0,0,0,No Label
10.157.65.154-10.157.65.13-53-59162-6,10.157.65.13,59162,10.157.65.154,53,6,31/03/2026 03:06:30 PM,140481,5,6,31.0,220.0,29.0,0.0,6.2,12.774975538137051,219.0,0.0,36.66666666666667,89.32562155768449,1786.7184886212372,78.30240388379923,14048.1,25563.454476393967,76903.0,0.0,133567.0,33391.75,62019.05622400801,126289.0,18.0,139905.0,27981.0,33539.14051522489,76903.0,0.0,0,0,0,0,100,144,35.592001765363285,42.710402118435944,0.0,219.0,20.916666666666668,62.92630369702083,3959.7196969696975,0,1,0,0,0,0,0,0,1.0,22.818181818181817,6.2,36.666666666666664,0,0,0,0,0,0,5,31,6,220,-1,128,2,0,0,0,0,0,0,0,0,0,No Label
10.157.65.154-10.157.65.13-53-60957-6,10.157.65.13,60957,10.157.65.154,53,6,31/03/2026 03:06:30 PM,147931,5,6,31.0,196.0,29.0,0.0,6.2,12.774975538137051,195.0,0.0,32.66666666666667,79.5277729266114,1534.4991921909539,74.35899169207265,14793.1,27577.302452278476,84244.0,0.0,140667.0,35166.75,65097.95220729554,132695.0,31.0,147252.0,29450.4,36264.24474327295,84244.0,0.0,0,0,0,0,100,144,33.799541678214844,40.55945001385781,0.0,195.0,18.916666666666668,56.06564064207294,3143.356060606061,0,1,0,0,0,0,0,0,1.0,20.636363636363637,6.2,32.666666666666664,0,0,0,0,0,0,5,31,6,196,-1,128,2,0,0,0,0,0,0,0,0,0,No Label
10.157.65.154-10.157.65.13-53-52985-6,10.157.65.13,52985,10.157.65.154,53,6,31/03/2026 03:06:30 PM,140506,5,6,31.0,196.0,29.0,0.0,6.2,12.774975538137051,195.0,0.0,32.66666666666667,79.5277729266114,1615.5893698489745,78.2884716666904,14050.6,25559.611130757752,76903.0,0.0,133775.0,33443.75,61963.349126049245,126251.0,20.0,139709.0,27941.8,33570.40318048027,76903.0,0.0,0,0,0,0,100,144,35.58566893940473,42.70280272728567,0.0,195.0,18.916666666666668,56.06564064207294,3143.356060606061,0,1,0,0,0,0,0,0,1.0,20.636363636363637,6.2,32.666666666666664,0,0,0,0,0,0,5,31,6,196,-1,128,2,0,0,0,0,0,0,0,0,0,No Label
10.157.65.154-10.157.65.13-53-51530-6,10.157.65.13,51530,10.157.65.154,53,6,31/03/2026 03:06:30 PM,124894,5,6,34.0,235.0,32.0,0.0,6.8,14.11382301150188,234.0,0.0,39.16666666666667,95.4492884555284,2153.8264448252116,88.07468733485996,12489.4,18681.40955424224,47249.0,0.0,114003.0,28500.75,53086.99274696832,108030.0,43.0,124540.0,24908.0,23056.461480461392,52670.0,0.0,0,0,0,0,100,144,40.03394878857271,48.04073854628725,0.0,234.0,22.416666666666664,67.25454811701765,4523.174242424242,0,1,0,0,0,0,0,0,1.0,24.454545454545453,6.8,39.166666666666664,0,0,0,0,0,0,5,34,6,235,-1,128,2,0,0,0,0,0,0,0,0,0,No Label
10.157.65.154-10.157.65.13-53-50294-6,10.157.65.13,50294,10.157.65.154,53,6,31/03/2026 03:06:30 PM,131143,5,6,34.0,206.0,32.0,0.0,6.8,14.11382301150188,205.0,0.0,34.333333333333336,83.61020671345494,1830.0633659440457,83.87790427243543,13114.3,20809.240997691384,60905.0,0.0,120708.0,30177.0,56721.209777883494,115186.0,32.0,130685.0,26137.0,25471.325780178777,60905.0,0.0,0,0,0,0,100,144,38.12632012383428,45.75158414860114,0.0,205.0,20.0,58.97148771767898,3477.6363636363635,0,1,0,0,0,0,0,0,1.0,21.818181818181817,6.8,34.333333333333336,0,0,0,0,0,0,5,34,6,206,-1,128,2,0,0,0,0,0,0,0,0,0,No Label
10.157.65.154-10.157.65.13-53-50406-6,10.157.65.13,50406,10.157.65.154,53,6,31/03/2026 03:06:30 PM,143854,5,6,34.0,230.0,32.0,0.0,6.8,14.11382301150188,229.0,0.0,38.333333333333336,93.4080653191504,1835.1940161552684,76.46641733980285,14385.4,22966.64758199497,65431.0,0.0,133256.0,33314.0,62448.324893466925,126892.0,29.0,143475.0,28695.0,28510.168580701164,65431.0,0.0,0,0,0,0,100,144,34.757462427183114,41.70895491261974,0.0,229.0,22.0,65.82483642903406,4332.909090909091,0,1,0,0,0,0,0,0,1.0,24.0,6.8,38.333333333333336,0,0,0,0,0,0,5,34,6,230,-1,128,2,0,0,0,0,0,0,0,0,0,No Label
10.157.65.154-10.157.65.13-53-64167-6,10.157.65.13,64167,10.157.65.154,53,6,31/03/2026 03:06:31 PM,160734,5,6,38.0,138.0,36.0,0.0,7.6,15.899685531481433,137.0,0.0,23.0,55.84979856722851,1094.976793957719,68.43604962235744,16073.4,32635.579559057256,102163.0,0.0,155013.0,38753.25,72479.33112906512,147356.0,36.0,160407.0,32081.4,43566.944284629375,102163.0,0.0,0,0,0,0,100,144,31.107295282889744,37.32875433946769,0.0,137.0,14.666666666666666,39.87328413711101,1589.878787878788,0,1,0,0,0,0,0,0,1.0,16.0,7.6,23.0,0,0,0,0,0,0,5,38,6,138,-1,128,2,0,0,0,0,0,0,0,0,0,No Label
10.157.65.154-10.157.65.13-53-60209-6,10.157.65.13,60209,10.157.65.154,53,6,31/03/2026 03:06:31 PM,161077,5,6,38.0,162.0,36.0,0.0,7.6,15.899685531481433,161.0,0.0,27.0,65.64754374689124,1241.6421959683878,68.29032077826133,16107.699999999999,32631.587147867773,102163.0,0.0,155187.0,38796.75,72584.9910076686,147554.0,40.0,160590.0,32118.0,43538.98542685624,102163.0,0.0,0,0,0,0,100,144,31.041054899209694,37.249265879051634,0.0,161.0,16.666666666666664,46.601469608768454,2171.69696969697,0,1,0,0,0,0,0,0,1.0,18.181818181818183,7.6,27.0,0,0,0,0,0,0,5,38,6,162,-1,128,2,0,0,0,0,0,0,0,0,0,No Label
10.157.65.154-10.157.65.13-53-62623-6,10.157.65.13,62623,10.157.65.154,53,6,31/03/2026 03:06:31 PM,161386,5,6,38.0,139.0,36.0,0.0,7.6,15.899685531481433,138.0,0.0,23.166666666666668,56.258036462950486,1096.7494082510254,68.15956774441402,16138.6,32619.387620111927,102163.0,0.0,155340.0,38835.0,72654.67004948821,147691.0,43.0,160792.0,32158.4,43508.28162315767,102163.0,0.0,0,0,0,0,100,144,30.98162170200637,37.17794604240764,0.0,138.0,14.75,40.152267002680496,1612.204545454545,0,1,0,0,0,0,0,0,1.0,16.09090909090909,7.6,23.166666666666668,0,0,0,0,0,0,5,38,6,139,-1,128,2,0,0,0,0,0,0,0,0,0,No Label
10.157.65.154-10.157.65.13-53-62682-6,10.157.65.13,62682,10.157.65.154,53,6,31/03/2026 03:06:33 PM,151789,5,6,31.0,209.0,29.0,0.0,6.2,12.774975538137051,208.0,0.0,34.833333333333336,84.83493777133727,1581.1422435090817,72.46901949416625,15178.899999999998,20287.437582295985,51894.0,0.0,117648.0,29412.0,54911.478065458534,111683.0,46.0,151462.0,30292.4,22458.78457975854,57307.0,0.0,0,0,0,0,100,144,32.9404634064392,39.52855608772704,0.0,208.0,20.0,59.779899327753675,3573.6363636363644,0,1,0,0,0,0,0,0,1.0,21.818181818181817,6.2,34.833333333333336,0,0,0,0,0,0,5,31,6,209,-1,128,2,0,0,0,0,0,0,0,0,0,No Label
10.157.65.154-10.157.65.13-53-58625-6,10.157.65.13,58625,10.157.65.154,53,6,31/03/2026 03:06:33 PM,151727,5,6,31.0,288.0,29.0,0.0,6.2,12.774975538137051,287.0,0.0,48.00000000000001,117.08629296377951,2102.460339952678,72.49863241216131,15172.7,18651.744756337288,42767.0,0.0,117798.0,29449.5,54734.26735601747,111454.0,49.0,151226.0,30245.2,18401.183853219878,46001.0,0.0,0,0,0,0,100,144,32.95392382370969,39.54470858845163,0.0,287.0,26.583333333333332,82.42622964404798,6794.083333333335,0,1,0,0,0,0,0,0,1.0,29.0,6.2,48.0,0,0,0,0,0,0,5,31,6,288,-1,128,2,0,0,0,0,0,0,0,0,0,No Label
10.157.65.154-10.157.65.13-53-63372-6,10.157.65.13,63372,10.157.65.154,53,6,31/03/2026 03:06:33 PM,174190,5,6,31.0,292.0,29.0,0.0,6.2,12.774975538137051,291.0,0.0,48.66666666666667,118.71927672735657,1854.2970319765773,63.14943452551811,17419.0,21471.981117519434,46261.0,0.0,140401.0,35100.25,66258.96783769474,134412.0,29.0,173876.0,34775.2,20489.62742950686,51621.0,0.0,0,0,0,0,100,144,28.704288420690048,34.44514610482806,0.0,291.0,26.916666666666668,83.57517936600918,6984.810606060607,0,1,0,0,0,0,0,0,1.0,29.363636363636363,6.2,48.666666666666664,0,0,0,0,0,0,5,31,6,292,-1,128,2,0,0,0,0,0,0,0,0,0,No Label
10.157.65.154-10.157.65.13-53-62649-6,10.157.65.154,53,10.157.65.13,62649,6,31/03/2026 03:05:40 PM,107,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,18691.58878504673,107.0,0.0,107.0,107.0,0,0,0,0,0,107.0,107.0,0.0,107.0,107.0,0,0,0,0,0,40,0.0,18691.58878504673,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,255,0,0,0,0,0,0,0,0,0,0,No Label
10.157.65.154-10.157.65.13-53-54720-17,10.157.65.13,54720,10.157.65.154,53,17,31/03/2026 03:06:57 PM,35724,0,2,0.0,220.0,0,0,0,0,170.0,50.0,110.0,84.8528137423857,6158.324935617512,55.98477214197738,35724.0,0.0,35724.0,35724.0,0,0,0,0,0,35724.0,35724.0,0.0,35724.0,35724.0,0,0,0,0,0,16,0.0,55.98477214197738,50.0,170.0,90.0,69.2820323027551,4800.0,0,0,0,0,0,0,0,0,0.0,135.0,0.0,110.0,0,0,0,0,0,0,0,0,2,220,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
10.157.65.154-10.157.65.13-53-49734-6,10.157.65.154,53,10.157.65.13,49734,6,31/03/2026 03:05:41 PM,309,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6472.491909385114,309.0,0.0,309.0,309.0,0,0,0,0,0,309.0,309.0,0.0,309.0,309.0,0,0,0,0,0,40,0.0,6472.491909385114,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,255,0,0,0,0,0,0,0,0,0,0,No Label
10.157.65.154-10.157.65.13-53-60440-6,10.157.65.154,53,10.157.65.13,60440,6,31/03/2026 03:05:41 PM,133,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,15037.593984962405,133.0,0.0,133.0,133.0,0,0,0,0,0,133.0,133.0,0.0,133.0,133.0,0,0,0,0,0,40,0.0,15037.593984962405,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,255,0,0,0,0,0,0,0,0,0,0,No Label
10.157.65.154-10.157.65.13-53-49757-6,10.157.65.154,53,10.157.65.13,49757,6,31/03/2026 03:05:52 PM,173,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,11560.693641618496,173.0,0.0,173.0,173.0,0,0,0,0,0,173.0,173.0,0.0,173.0,173.0,0,0,0,0,0,40,0.0,11560.693641618496,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,255,0,0,0,0,0,0,0,0,0,0,No Label
10.157.65.154-10.157.65.13-53-62938-17,10.157.65.13,62938,10.157.65.154,53,17,31/03/2026 03:05:36 PM,44884,0,2,0.0,226.0,0,0,0,0,170.0,56.0,113.0,80.61017305526642,5035.201853667231,44.55930843953302,44884.0,0.0,44884.0,44884.0,0,0,0,0,0,44884.0,44884.0,0.0,44884.0,44884.0,0,0,0,0,0,16,0.0,44.55930843953302,56.0,170.0,94.0,65.81793068761733,4332.0,0,0,0,0,0,0,0,0,0.0,141.0,0.0,113.0,0,0,0,0,0,0,0,0,2,226,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
10.157.65.154-10.157.65.13-53-56558-6,10.157.65.154,53,10.157.65.13,56558,6,31/03/2026 03:05:46 PM,183,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,10928.96174863388,183.0,0.0,183.0,183.0,0,0,0,0,0,183.0,183.0,0.0,183.0,183.0,0,0,0,0,0,40,0.0,10928.96174863388,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,255,0,0,0,0,0,0,0,0,0,0,No Label
10.157.65.154-10.157.65.13-53-49670-6,10.157.65.154,53,10.157.65.13,49670,6,31/03/2026 03:06:30 PM,120,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,16666.666666666668,120.0,0.0,120.0,120.0,0,0,0,0,0,120.0,120.0,0.0,120.0,120.0,0,0,0,0,0,40,0.0,16666.666666666668,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,255,0,0,0,0,0,0,0,0,0,0,No Label
10.157.65.154-10.157.65.13-53-52613-6,10.157.65.154,53,10.157.65.13,52613,6,31/03/2026 03:05:52 PM,71,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,28169.014084507042,71.0,0.0,71.0,71.0,0,0,0,0,0,71.0,71.0,0.0,71.0,71.0,0,0,0,0,0,40,0.0,28169.014084507042,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,255,0,0,0,0,0,0,0,0,0,0,No Label
10.157.65.13-104.208.16.95-59960-443-6,10.157.65.13,59960,104.208.16.95,443,6,31/03/2026 03:06:10 PM,3267506,0,4,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.2241752578266114,1089168.6666666667,852718.0434776394,1967757.0,264920.0,0,0,0,0,0,3267506.0,1089168.6666666667,852718.0434776394,1967757.0,264920.0,0,0,0,0,0,128,0.0,1.2241752578266114,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,4,0,-1,65535,0,0,0,0,0,0,0,0,0,0,No Label
10.157.65.154-10.157.65.13-53-64644-6,10.157.65.154,53,10.157.65.13,64644,6,31/03/2026 03:05:41 PM,408,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4901.9607843137255,408.0,0.0,408.0,408.0,0,0,0,0,0,408.0,408.0,0.0,408.0,408.0,0,0,0,0,0,40,0.0,4901.9607843137255,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,255,0,0,0,0,0,0,0,0,0,0,No Label
